ID	STRUCTURE	FREQUENCY	Bana	BiaoMin	CentralGuizhouChuanqiandian	Chuanqiandian	EasternBahen	EasternLuobuohe	EasternQiandong	EasternXiangxi	Numao	WesternBaheng	WesternLuobuohe	WesternQiandong	WesternXiangxi	Younuo	ZaoMin	COGNATESETS	CONCEPTS
380-2	t	2	Ø	⁴²	¹³	⁵⁵	Ø	⁵⁵	²⁴	⁵⁵	⁴⁴	³	⁵⁵	⁴⁴	⁴⁴	³	²²	5353:3, 7132:2	inside / pants/ trousers / under
591-2	t	2	Ø	⁴²	³¹	¹³	¹¹	²⁴	Ø	³³	³¹	⁴⁴	³⁵	²¹	⁴²	³²	⁴⁴	8307:4, 8845:3	sell / smoke
629-2	t	2	Ø	⁴²	²	⁴⁴	³³	⁵	³³	³¹	⁵³	³	⁵	³³	³⁵	³	⁴²	1498:2, 8146:3	cane/ vine / firewood / fruit / grass / grave / rope / scale / stove / tail
691-2	t	2	Ø	³¹	²	⁴³	Ø	³¹	³³	³	Ø	³	³¹	¹¹	³⁵	¹³	Ø	3534:2, 5008:2	axe / broom / fan (can be held by single hand) / foot / hoe / stool (bench) / tooth
703-2	t	2	Ø	Ø	⁴²	²⁴	⁵³	³¹	³⁵	³	⁴⁴	⁴²	³¹	²²	³⁵	⁴⁴	⁵³	7288:2, 8795:2	peel (something) / sleeve
861-2	t	2	Ø	Ø	⁴²	⁴³	⁵⁵	⁵	⁴⁴	³³	⁴⁴	⁵⁵	³⁵	⁴⁴	⁵³	⁵⁴	⁴²	4519:2, 9169:4	grandfather / old man / spin (into yarn)
937-2	t	2	Ø	⁵³	²	²¹	⁵³	⁵⁵	³⁵	³	¹³	¹³	⁵⁵	²²	⁴⁴	⁴⁴	Ø	10225:4, 7436:3	pond / tongs
1005-2	t	2	Ø	Ø	²	³¹	³	⁵	⁵³	³³	Ø	³	⁵	³³	³⁵	³	Ø	2070:2, 8668:2	coal / fire / sister-in-law (older brother's wife) / skirt / swallow
1064-2	t	2	Ø	⁴²	²	⁵⁵	³⁵	Ø	³³	Ø	Ø	Ø	⁵⁵	Ø	⁴⁴	⁵⁵	²²	11001:2, 4816:2	head / window
1117-2	t	2	Ø	Ø	⁵⁵	⁵⁵	⁵³	³¹	Ø	³⁵	⁵⁵	³¹	³¹	Ø	⁵³	³³	⁵³	10556:4, 10477:3	undress (take off clothes) / very
1127-2	t	2	Ø	Ø	⁵⁵	Ø	Ø	⁵	³³	³	Ø	³	Ø	⁴⁴	Ø	Ø	²²	2540:2, 2639:2	cupboard / day
1141-2	t	2	Ø	²⁴	²²	⁴⁴	⁵³	Ø	²²	⁵⁵	Ø	Ø	³⁵	²¹	³¹	³²	⁴²	7771:2, 11090:4	right / wood
1148-2	t	2	Ø	Ø	¹³	⁴⁴	Ø	³³	Ø	⁵⁵	¹³	¹¹	⁵⁵	¹³	⁴⁴	³²	Ø	9028:3, 6003:2	low (short) / soup
1198-2	t	2	Ø	Ø	¹³	⁵⁵	⁵³	³¹	²⁴	⁵³	Ø	⁵³	³¹	⁴⁴	³⁵	Ø	Ø	7486:3, 4516:2	grandfather / pour out
1255-2	t	2	Ø	Ø	¹³	Ø	³¹	⁵	³³	⁵⁵	Ø	³	Ø	³³	⁴⁴	Ø	Ø	6444:2, 2963:3	dragonfly / mud
1302-2	t	2	Ø	Ø	²	Ø	⁵³	Ø	Ø	⁵⁵	Ø	³³	³⁵	³³	³⁵	²¹	Ø	11224:2, 5598:3	last year / younger brother
1328-2	t	2	Ø	Ø	¹³	³¹	⁵⁵	³¹	Ø	Ø	³³	Ø	Ø	⁴⁴	Ø	⁵⁵	Ø	7049:2, 4242:3	garlic / outside
65-1	t	1	Ø	⁴²	⁴²	²⁴	³¹	²⁴	⁵³	³³	⁵³	⁵⁵	³⁵	²²	³⁵	²¹	Ø	7374:3	plane
250-1	t	1	Ø	³⁵	²²	Ø	Ø	²	Ø	³¹	⁵³	⁴²	³¹	Ø	Ø	⁵⁴	Ø	10445:2	under
1069-1	t	1	Ø	Ø	Ø	Ø	³³	Ø	Ø	⁵⁵	Ø	¹¹	Ø	Ø	²²	Ø	Ø	1862:3	classifier for birds
1088-1	t	1	Ø	Ø	Ø	Ø	⁵³	Ø	³³	³³	Ø	Ø	Ø	Ø	⁴⁴	Ø	Ø	8600:2	side
1089-1	t	1	Ø	⁵³	Ø	Ø	Ø	Ø	Ø	³¹	Ø	⁴⁴	Ø	Ø	²²	Ø	Ø	9346:2	step
1338-1	t	1	Ø	Ø	Ø	¹³	Ø	Ø	¹³	Ø	Ø	Ø	Ø	¹³	Ø	Ø	Ø	5289:2	husband
1341-1	t	1	Ø	Ø	⁴²	³³	Ø	⁵	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	10422:2	umbrella
1-62	t	62	¹³	³³	²⁴	⁴³	³⁵	³¹	²⁴	⁵³	³³	³⁵	³¹	⁴⁴	³⁵	⁴⁴	⁴⁴	1741:2, 5329:4, 3551:3, 9050:2, 4973:3, 6689:4, 2709:3, 3193:3, 8284:4, 8973:3, 2510:3, 4668:3, 5532:2, 8625:4, 10683:3, 887:3, 3189:4, 9717:3, 9878:3, 11147:3, 940:3, 6670:4, 1091:3, 2679:2, 8692:3, 10921:3, 1421:3, 1497:3, 5819:3, 5820:3, 10197:2, 537:3, 773:2, 4863:3, 5122:4, 3026:3, 4488:2, 7029:2, 7542:3, 8843:4, 9300:3, 5186:3, 9027:3, 711:2, 1690:2, 3191:3, 4179:3, 5356:4, 6072:3, 6672:2, 9294:3, 10046:3, 207:2, 396:3, 1927:3, 5009:2, 5169:2, 7505:2, 8214:3, 9410:3, 10531:3, 11092:3	Chinese cabbage / afternoon / aubergine / be hungry / bedbug / belly / bitter / blow (trumpet) / boiled water / brains / branch/ twig / calf / cane/ vine / chair / chicken / classifier for trees / cock / cucumber / day after tomorrow / deep / drunk / earthworm / far/ distant / frost / gourd / hair / heart / high (tall) / hoe / horn (of cow) / hot / hot pepper/ chili / insect (worm) / inside / know / light (weight) / many / needle / new / open (a door) / press / pumpkin / scissors / seed / sieve / sit / smoke / snake / son / son-in-law / soup / sour / star / stone / swim / thick / thunder / tomorrow / vegetable / vegetable knife / water / white / winnowing fan / wood / yesterday
1009-7	t	7	¹³	³³	¹³	⁴³	⁵⁵	³¹	²⁴	³³	³³	³³	⁵⁵	⁴⁴	⁴⁴	⁴⁴	⁴⁴	1517:3, 1048:4, 1027:2, 337:3, 2858:3, 7519:2, 7570:3	arrow / book / bow / car / dirty / pull / push
568-6	t	6	¹³	²⁴	²⁴	⁴³	³⁵	³¹	²⁴	⁵³	⁵³	³⁵	³¹	⁴⁴	³⁵	⁴⁴	²⁴	5751:4, 1342:3, 1964:2, 589:3, 1071:2, 2006:3	be shy/bashful / bee / box / butterfly / clean / close (the door) / fly (insect) / leech / leg / louse / spider
1181-6	t	6	¹³	Ø	²	⁴³	⁵⁵	²	Ø	⁵³	⁵⁵	⁵⁵	Ø	³³	⁵³	⁵⁵	⁴⁴	6821:3, 6839:3, 2042:2, 2353:2, 4356:2, 9926:2	cloud / cough / crow / glutinous rice / not / now / rice / thin (slim)
1010-5	t	5	¹³	⁴²	³¹	⁴⁴	³⁵	²	²⁴	⁵³	¹³	³⁵	²	⁴⁴	³⁵	⁴⁴	²²	7816:3, 8624:2, 2005:2, 2819:2, 5250:2	close (the door) / dig / human being / river / sieve / sweat
1161-5	t	5	¹³	³³	⁵⁵	³¹	Ø	⁵⁵	³⁵	⁵³	⁵⁵	³	Ø	⁴⁴	³⁵	⁵⁴	⁴⁴	7839:3, 2171:3, 3663:3, 6022:2, 8652:2	collar / fight / lung / river snails / sing
1384-5	t	5	¹³	³¹	²	⁴⁴	³³	³¹	²⁴	³⁵	⁵⁵	³	Ø	³³	²²	⁴⁴	⁴⁴	8998:3, 6970:2, 5424:2, 6793:2, 10476:2	itch / nose / oneself / sorghum / undress (take off clothes)
566-4	t	4	¹³	³³	²⁴	⁴³	³⁵	³¹	²⁴	³¹	³³	³⁵	³¹	⁴⁴	³⁵	⁴⁴	⁴⁴	6462:3, 311:3, 1766:2, 9715:2	ant / child / mosquito / mushroom / swim
587-4	t	4	¹³	³⁵	²⁴	⁴³	³⁵	³¹	²⁴	⁵³	³³	³⁵	³¹	⁴⁴	³⁵	⁴⁴	⁴⁴	4923:2, 9070:4, 9296:4, 1878:3	classifier for clothing / hen / sparrow / star
676-4	t	4	¹³	³⁵	²⁴	⁵⁵	³⁵	³¹	²⁴	⁵⁵	¹³	³⁵	³¹	¹³	⁴⁴	⁴⁴	⁴⁴	10125:3, 4866:3, 5085:3, 9435:3	heart / hook / stool (bench) / today
1101-4	t	4	¹³	³³	²	⁴³	³⁵	²	²⁴	⁵³	³³	³⁵	²	⁴⁴	³⁵	³³	⁴⁴	10981:3, 851:3, 5595:3, 538:3	be hungry / bird / last year / mouse / saliva / soup / well / wind
1219-4	t	4	¹³	Ø	⁴²	⁴⁴	⁵⁵	²	³³	³³	Ø	⁵⁵	²	⁴⁴	³⁵	⁵⁴	Ø	2324:3, 5601:4, 1094:2, 6760:2	brains / cotton / last year / next year / noon / this year / year
4-3	t	3	¹³	³³	²⁴	⁴³	³⁵	³¹	²⁴	⁵³	³³	³⁵	³¹	⁴⁴	³⁵	⁴⁴	⁴²	10027:3, 10353:3, 2642:3	day / five / three / twenty / two
275-3	t	3	¹³	²⁴	²⁴	⁴³	³⁵	³¹	²⁴	⁵³	³³	⁵⁵	³¹	⁴⁴	³⁵	⁴⁴	²²	6157:4, 1760:3, 975:3	boiled water / child / middle
292-3	t	3	¹³	³³	²²	Ø	⁵⁵	³¹	²⁴	⁵³	³³	³⁵	⁵⁵	³³	⁴⁴	⁴⁴	⁴⁴	10702:3, 10701:2, 6043:2	maize/ corn / water melon
371-3	t	3	¹³	³³	²⁴	⁴⁴	³⁵	³¹	²⁴	³³	¹³	³⁵	³¹	⁴⁴	⁴⁴	⁴⁴	⁴⁴	4267:3, 7518:2, 10839:2	gather (harvest) / pull / what
415-3	t	3	¹³	³³	²⁴	⁴³	³⁵	²	²⁴	⁵³	¹³	⁵³	²	⁴⁴	³⁵	⁴⁴	⁴⁴	5385:4, 5124:3, 10919:2	calf / girl / horn (of cow) / intestine / white
679-3	t	3	¹³	⁴²	²²	¹³	³⁵	³¹	²⁴	⁵³	¹³	³⁵	³¹	⁴⁴	³⁵	³²	Ø	7601:4, 275:2, 3170:3	and / earthen jar / quilt
711-3	t	3	¹³	³³	²⁴	⁴³	⁵⁵	³³	²⁴	⁵³	³³	³³	⁵⁵	⁴⁴	⁴⁴	¹³	²²	1070:4, 7373:3, 6981:3	box / oneself / plane / which
769-3	t	3	¹³	⁵³	⁴²	³¹	³⁵	³¹	²⁴	³³	Ø	³⁵	³¹	⁴⁴	³¹	⁴⁴	⁴⁴	7668:3, 4319:3, 10296:3	give / rainbow / touch (stroke)
782-3	t	3	¹³	³³	⁴²	⁴⁴	¹¹	²⁴	²⁴	³¹	³³	Ø	³⁵	⁴⁴	⁵³	⁴⁴	⁴²	3612:2, 7048:2, 8597:4	fear (be afraid) / outside / side
857-3	t	3	¹³	³³	²⁴	²⁴	³⁵	³¹	²⁴	³¹	³³	³⁵	²	⁴⁴	³⁵	⁴⁴	Ø	2744:3, 1615:2, 9651:2	cattle (bos taurus) / dew / sweet
912-3	t	3	¹³	³¹	Ø	³¹	³³	⁵⁵	²²	³¹	⁵³	³³	³¹	⁵⁵	³¹	⁴⁴	⁵³	1255:3, 8023:3, 4148:3	bull / front / saliva
944-3	t	3	¹³	⁵³	²⁴	³³	³¹³	³³	²⁴	³⁵	³³	³¹	³¹	³³	⁴⁴	⁵⁵	⁴²	613:2, 2007:2, 7540:4	be thirsty / close (the door) / pumpkin
960-3	t	3	¹³	²⁴	²⁴	³¹	³⁵	³¹	²²	¹³	⁵⁵	³³	³¹	⁵⁵	³¹	¹³	Ø	9503:4, 6446:2, 1424:2	calf / mud / straight
993-3	t	3	¹³	³⁵	²⁴	⁴³	³⁵	³¹	²¹²	⁵³	¹³	³	²	⁴⁴	³⁵	⁴⁴	⁴⁴	10505:2, 3171:2, 10555:2	earthen jar / vegetable / very
1024-3	t	3	¹³	³³	⁴²	³¹	⁵⁵	³³	²⁴	Ø	³³	⁵⁵	³¹	⁵⁵	⁴⁴	⁴⁴	⁵³	7003:4, 5313:2, 8522:2	inhale / onion/ scallion / shrimp
1047-3	t	3	¹³	³³	²⁴	⁴³	³⁵	³¹	³⁵	⁵³	Ø	Ø	³¹	³³	³⁵	⁴⁴	²²	5880:3, 10525:2, 5881:3	liver / vegetable knife
1049-3	t	3	¹³	²¹	²⁴	⁴³	³¹	²	²⁴	⁵³	⁴⁴	⁵⁵	³¹	⁴⁴	³⁵	⁴⁴	²²	8980:3, 5837:3, 8012:2	daughter / lightning / run away / son-in-law
1165-3	t	3	¹³	Ø	Ø	⁴³	³¹³	³³	²⁴	⁵⁵	Ø	¹¹	⁵⁵	⁴⁴	²²	³³	²²	287:3, 1373:3, 8252:2	angular / buttocks / catch / scratch
119-2	t	2	¹³	³³	²⁴	³¹	³⁵	²⁴	²⁴	⁵³	³³	³⁵	³¹	⁴⁴	³⁵	⁴⁴	⁴⁴	6756:3, 3996:2	afternoon / forenoon / noon
152-2	t	2	¹³	³³	²⁴	⁴³	³⁵	³¹	²⁴	⁵³	⁵³	³⁵	³¹	⁴⁴	³¹	⁴⁴	⁴⁴	816:3, 3061:4	big (large) / dry in the sun
186-2	t	2	¹³	³³	²⁴	⁴³	³⁵	³¹	²⁴	⁵⁵	³³	³⁵	³¹	-	²²	⁴⁴	⁴⁴	9650:4, 5860:4	liquor (sweet) / sweet
199-2	t	2	¹³	³³	²⁴	⁴³	³⁵	³¹	²⁴	⁵³	³³	³⁵	³¹	⁴⁴	³⁵	¹³	⁴⁴	2645:3, 8077:2	day / salty
281-2	t	2	¹³	³⁵	¹³	⁵⁵	³¹³	⁴⁴	³³	⁵⁵	¹³	Ø	⁴⁴	¹³	⁴⁴	³³	²⁴	923:3, 5287:2	blood / husband
296-2	t	2	¹³	³³	²⁴	⁴³	⁵⁵	³¹	²⁴	⁵⁵	⁵³	³³	³¹	⁴⁴	⁴⁴	⁵⁵	⁴⁴	4077:4, 3453:3	extinguish / fragrant (smell)
299-2	t	2	¹³	³³	²	⁴³	⁵⁵	³³	²⁴	⁵⁵	³³	⁵⁵	³⁵	⁴⁴	³⁵	⁴⁴	⁴⁴	5958:3, 9297:2	loose / star
304-2	t	2	¹³	³³	²⁴	⁴³	⁵⁵	³¹	²⁴	⁵³	³³	⁵⁵	³¹	⁴⁴	³⁵	⁴⁴	⁴⁴	8523:4, 8494:2	shoulder / shrimp / thunder
309-2	t	2	¹³	³³	⁴²	Ø	³⁵	³¹	²⁴	³³	³³	¹¹	³¹	⁴⁴	⁵³	⁴⁴	⁵³	8623:2, 2964:4	crab / dragonfly / sieve
329-2	t	2	¹³	⁴²	³¹	⁵⁵	³¹³	⁵⁵	Ø	⁵⁵	¹³	¹¹	⁵⁵	¹¹	²²	⁴⁴	⁴⁴	744:3, 1426:2	bee / bull / calf
376-2	t	2	¹³	⁴²	⁴²	³¹	⁵⁵	²⁴	²²	³¹	⁴⁴	Ø	³⁵	¹³	⁴²	Ø	⁴⁴	1338:3, 4614:2	butterfly / grave
397-2	t	2	¹³	³³	²⁴	⁴³	¹¹	³¹	²⁴	⁵⁵	³³	³⁵	³¹	⁴⁴	⁴⁴	¹³	⁴⁴	6425:4, 713:4	bedbug / monkey / move (something) / red
423-2	t	2	¹³	²⁴	²⁴	⁴³	³⁵	³³	²²	⁵⁵	Ø	³⁵	⁵⁵	³³	³⁵	⁴⁴	Ø	3349:4, 6642:4	empty / neck
488-2	t	2	¹³	²⁴	²⁴	⁴³	³⁵	³¹	²⁴	¹³	³³	Ø	³¹	⁴⁴	³¹	⁴⁴	⁴⁴	2615:4, 692:3	bed / daughter-in-law
501-2	t	2	¹³	Ø	²⁴	⁴³	³³	³¹	²⁴	¹³	³³	Ø	³¹	⁵⁵	Ø	⁴⁴	⁴⁴	715:4, 3492:3	bedbug / fall
536-2	t	2	¹³	²⁴	²²	¹³	⁵⁵	³¹	²⁴	³¹	⁴⁴	³³	³¹	⁵⁵	³¹	¹³	Ø	114:4, 2386:2	a deaf person / cover up (objects)
545-2	t	2	¹³	²⁴	⁴²	⁴⁴	³¹³	²⁴	Ø	⁵⁵	⁴⁴	⁴⁴	³⁵	³³	⁵³	Ø	⁴²	7337:4, 10867:2	pillow / where
554-2	t	2	¹³	³³	²⁴	⁴³	³⁵	²	²⁴	³¹	³³	³⁵	²	³³	³⁵	⁴⁴	⁴⁴	8095:3, 10817:2	sand / wet
556-2	t	2	¹³	³¹	⁵⁵	³¹	³⁵	³³	²²	¹³	Ø	³³	³¹	³³	³⁵	¹³	⁵³	5461:2, 3817:4	float / key
595-2	t	2	¹³	Ø	⁴²	⁴³	³⁵	²⁴	Ø	⁵³	¹³	³	³¹	³³	³⁵	⁴⁴	⁴⁴	5051:2, 9343:2	hoof / step
617-2	t	2	¹³	³³	²²	Ø	³³	⁵	²⁴	Ø	³³	³	Ø	⁴⁴	Ø	⁴⁴	⁴⁴	7539:3, 4284:2	girl / pumpkin
725-2	t	2	¹³	³⁵	²⁴	⁴³	³⁵	³¹	⁴⁴	⁵³	³³	Ø	²	⁴⁴	³⁵	²¹	²⁴	7008:2, 6925:2	Chinese cabbage / belly / maize/ corn / old man / onion/ scallion
892-2	t	2	¹³	⁴²	¹³	⁴³	³¹	³¹	²⁴	Ø	³³	⁴²	³¹	⁴⁴	⁴⁴	³²	⁴⁴	5348:3, 835:2	bind (tie up) / inside
950-2	t	2	¹³	Ø	²⁴	⁴³	³¹	²	²²	¹³	Ø	⁴⁴	²	²²	⁴²	³²	²²	3571:4, 7707:3	black / fat / red
1028-2	t	2	¹³	³⁵	¹³	⁴³	¹¹	²⁴	²⁴	Ø	⁴⁴	Ø	³⁵	³³	³⁵	Ø	²⁴	2022:3, 8209:2	clothing (garment) / collar / scissors
1195-2	t	2	¹³	Ø	³¹	²¹	Ø	²⁴	⁴⁴	⁵³	¹³	³	Ø	Ø	³⁵	²¹	Ø	2960:2, 2544:3	cupboard / dragonfly
18-1	t	1	¹³	²¹	²⁴	⁴³	³⁵	³¹	²⁴	⁵³	³³	³⁵	³¹	⁴⁴	³⁵	⁴⁴	⁴⁴	9540:3	sun
268-23	t	23	³⁵	⁵³	⁴²	⁴⁴	⁵⁵	²⁴	⁴⁴	³³	⁴⁴	⁵⁵	³⁵	³³	⁵³	⁵⁴	⁴⁴	4698:3, 5269:3, 3900:4, 8711:3, 6624:2, 1663:3, 8441:2, 2291:2, 7584:2, 7705:3, 8403:2, 9385:3, 1662:2, 4450:4, 8174:3, 8844:3, 10090:4, 290:2, 2152:4, 5533:2, 6627:3, 9578:3, 9612:3	angular / bed / chaff/ bran / cold / cook (boil) / fly / good / hammer / hundred / iron / know / near / quick/ fast / red / scales / sharp / shoe / six / smoke / stinky (smell) / swallow / sweat / to smell
89-8	t	8	³⁵	²⁴	⁴²	⁴⁴	⁵⁵	²⁴	⁴⁴	³³	⁴⁴	⁵⁵	³⁵	³³	⁵³	⁵⁴	⁴²	10980:4, 8770:3, 1987:3, 5491:3, 2896:3, 6866:2, 8172:4, 6045:3	climb (a tree) / cooked rice / do (something) / go upstairs / kill (a person) / maize/ corn / old (aged) / scales / sleep / wind
151-5	t	5	³⁵	²⁴	⁴²	⁴⁴	⁵⁵	²⁴	⁴⁴	¹³	⁴⁴	⁵⁵	³⁵	³³	⁵³	⁴⁴	⁴²	8889:3, 7455:3, 10756:3, 1125:4, 6398:3	branch/ twig / coffin / mouth / pork / snow / tree / wear (a hat)
605-5	t	5	³⁵	²⁴	⁴²	⁴⁴	Ø	²⁴	⁴⁴	³⁵	⁴⁴	⁵⁵	³⁵	³³	⁵³	⁵⁵	⁴²	6515:2, 2801:3, 7418:2, 3916:3, 2092:2	cock / difficult / easy / fly (insect) / name / point at / sing / weave
712-4	t	4	³⁵	²⁴	⁴²	⁵⁵	⁵⁵	²⁴	⁴⁴	⁵³	⁴⁴	³	³⁵	³³	⁵³	⁵⁴	⁴²	6480:4, 5566:3, 1812:2, 9233:3	choose / lard (pig fat) / nail / squeeze
1388-4	t	4	³⁵	³¹	²	³¹	³⁵	³¹	³⁵	Ø	Ø	³³	³¹	⁴⁴	³¹	¹³	⁵³	591:3, 834:2, 9609:2, 9735:3	be shy/bashful / bind (tie up) / sweat / table
402-3	t	3	³⁵	³³	⁴²	⁴⁴	⁵⁵	²⁴	⁴⁴	¹³	⁴⁴	⁵⁵	³⁵	³³	⁵³	⁵⁴	⁴⁴	7458:3, 10192:2, 9168:3	lard (pig fat) / pig / pork / spin (into yarn) / tomorrow
571-3	t	3	³⁵	³³	⁴²	⁴⁴	⁵⁵	²⁴	⁴⁴	³³	³³	⁵⁵	³⁵	³³	⁵³	⁵⁴	⁴²	1495:4, 716:2, 8234:3	bedbug / cane/ vine / rope / scold
709-3	t	3	³⁵	³⁵	⁴²	⁴⁴	⁵⁵	²⁴	³⁵	⁵³	¹³	³¹	³⁵	³³	⁵³	²¹	²⁴	4178:3, 3326:2, 7887:3	elder sister / frost / rob (somebody)
710-3	t	3	³⁵	³³	²⁴	⁴³	³⁵	³¹	¹³	⁵³	⁵³	³⁵	⁵	⁴⁴	³⁵	²¹	⁴⁴	8550:3, 4515:4, 6711:2	bull / grandfather / next year / sick
801-3	t	3	³⁵	³⁵	⁴²	⁴⁴	⁵⁵	²⁴	Ø	⁵⁵	¹³	⁵⁵	³⁵	³³	³⁵	⁵⁴	⁴²	8826:3, 7485:2, 6520:2	name / pour out / small
904-3	t	3	³⁵	⁴²	²²	¹³	³¹	²⁴	²⁴	³⁵	³³	³⁵	³⁵	²²	³⁵	²¹	⁴⁴	3833:4, 2831:3, 1538:3	carry / diligent / flour
925-3	t	3	³⁵	²⁴	⁴²	⁴⁴	³⁵	²⁴	¹³	⁵³	³³	⁵³	³⁵	²²	³⁵	⁵⁵	⁴⁴	5443:4, 5554:3, 4842:3	hear / jump / lack (not have)
928-3	t	3	³⁵	⁴²	Ø	³¹	³	²	²²	³¹	Ø	³³	²	⁵⁵	³¹	³³	Ø	7867:2, 957:3, 6208:2	boat / evening / monkey / road / straight
940-3	t	3	³⁵	²⁴	⁴²	⁴⁴	³⁵	²⁴	²⁴	¹³	⁴⁴	³¹	³⁵	³³	³⁵	⁵⁴	²⁴	146:2, 5804:3, 6298:2	a lame person / foot / lift (with hand) / mosquito
987-3	t	3	³⁵	²¹	²²	¹³	³⁵	²	³⁵	⁵⁵	⁵³	³⁵	Ø	²¹	⁴⁴	³²	Ø	10524:3, 253:2, 5351:2	alive (living) / inside / vegetable knife
1225-3	t	3	³⁵	³³	⁴²	²⁴	⁵³	³¹	⁴⁴	³⁵	³¹	Ø	³⁵	³³	³⁵	⁵⁴	⁴²	3220:2, 4337:3, 541:2	be hungry / easy / give birth
1253-3	t	3	³⁵	⁵³	Ø	¹³	⁵³	³³	³⁵	³⁵	³¹	Ø	¹¹	¹¹	⁴⁴	⁵⁵	Ø	2352:3, 5316:3, 5422:2	cough / inhale / itch
137-2	t	2	³⁵	⁵³	⁴²	⁴⁴	⁵⁵	²⁴	⁴⁴	³¹	⁴⁴	⁵⁵	³⁵	³³	⁵³	⁵⁴	⁴²	6233:4, 2154:3	cold / moon
323-2	t	2	³⁵	³¹	⁴²	⁴⁴	⁵⁵	²	⁴⁴	³³	⁴⁴	Ø	²	⁴⁴	⁵³	¹³	⁴²	5049:2, 4448:3	good / hoof
543-2	t	2	³⁵	²⁴	⁴²	⁴⁴	⁵⁵	³¹	⁵³	¹³	⁴⁴	³³	³⁵	³³	⁵³	⁵⁴	⁴²	4082:2, 9171:3	fragrant (smell) / spin (into yarn) / stinky (smell)
581-2	t	2	³⁵	Ø	⁴²	⁴⁴	³⁵	²	²⁴	⁵³	⁵³	Ø	²	³³	⁵³	⁴⁴	²⁴	2043:3, 1941:2	claw (talon) / cloud
607-2	t	2	³⁵	⁵³	²²	⁴⁴	⁵⁵	⁵⁵	⁴⁴	⁵⁵	⁴⁴	⁵⁵	Ø	Ø	³¹	⁵⁵	Ø	3944:3, 4336:3	fold / give birth
843-2	t	2	³⁵	³¹	²²	³¹	³⁵	²⁴	¹³	¹³	Ø	³³	Ø	Ø	³¹	³²	Ø	7200:3, 3801:2	flat (level) / peanut
997-2	t	2	³⁵	⁵³	⁴²	⁴³	³¹³	Ø	¹³	³³	⁴⁴	³¹	Ø	Ø	⁵³	Ø	Ø	9973:2, 9100:3	last year / next year / speak / this year / year
1120-2	t	2	³⁵	Ø	Ø	¹³	³⁵	³¹	Ø	³⁵	⁵⁵	Ø	³⁵	²¹	²²	²¹	⁴⁴	11249:3, 1764:3	child / younger sister
1125-2	t	2	³⁵	Ø	¹³	⁴⁴	Ø	⁵⁵	³³	⁵³	Ø	⁵⁵	⁵⁵	Ø	Ø	Ø	Ø	8725:3, 4022:3	forget / skin
8-1	t	1	³⁵	²⁴	⁴²	⁴⁴	⁵⁵	⁵	⁴⁴	³³	⁴⁴	⁵⁵	³⁵	³³	³⁵	⁵⁴	⁴²	3262:3	egg
32-1	t	1	³⁵	⁴²	²⁴	⁴³	⁵⁵	³³	Ø	³¹	³³	³¹	³³	⁴⁴	³⁵	¹³	⁴⁴	2931:3	dove
59-1	t	1	³⁵	Ø	⁴²	³³	⁵⁵	²⁴	⁴⁴	³³	⁴⁴	⁵⁵	³⁵	³³	⁵³	⁵⁴	Ø	438:2	axe
77-1	t	1	³⁵	Ø	⁴²	⁴⁴	⁵⁵	²⁴	⁴⁴	⁵³	³³	Ø	³⁵	⁴⁴	⁴⁴	⁵⁴	Ø	1825:3	chop (firewood)
514-1	t	1	³⁵	Ø	²⁴	Ø	³¹³	Ø	Ø	Ø	Ø	³¹	⁵⁵	Ø	³⁵	Ø	Ø	4589:2	grass
858-24	t	24	³¹³	⁴²	⁵⁵	³¹	³³	³¹	²²	³¹	⁵⁵	³³	³¹	⁵⁵	³¹	¹³	²²	3246:3, 691:3, 4143:4, 5662:4, 6138:2, 7672:4, 7954:3, 10158:2, 2830:3, 3816:2, 121:3, 255:2, 1319:3, 2512:4, 5123:3, 7244:2, 8337:3, 8569:4, 596:2, 2040:3, 7175:3, 7670:3, 9267:3, 9344:3	a deaf person / alive (living) / be shy/bashful / bed / busy / cloud / cucumber / diligent / ear / eat / float / front / horn (of cow) / leaf / meat / peach / pear / pork / rainbow / rot / sew (up) / sickle / stand up / step / toilet
116-18	t	18	³¹³	³¹	⁵⁵	³¹	³³	³¹	²²	³¹	⁵⁵	³³	³¹	⁵⁵	³¹	¹³	⁵³	1181:4, 6739:3, 3883:4, 2237:3, 2878:4, 5050:3, 6136:2, 2404:3, 3123:3, 2637:4, 5664:3, 10630:4, 1422:3, 2:2, 119:3, 1610:4, 3747:3, 5690:3	(rain) fall / a deaf person / bright / calf / cattle (bos taurus) / come / cow / day / dissolve / ear / firewood / flower / hoof / leaf / leech / meat / nine / wall / yellow
1203-6	t	6	³¹³	⁴²	²²	³¹	³³	⁵⁵	²²	³¹	³³	⁴⁴	³⁵	⁵⁵	³¹	¹³	⁴⁴	176:4, 1159:2, 8999:4, 1379:3, 1911:2, 3417:2	a person with a pockmarked face / bridge / buttocks / classifier for person / everybody / sorghum
438-5	t	5	³¹³	³¹	⁵⁵	³¹	³³	³¹	²²	³¹	³¹	³³	³¹	⁵⁵	⁴²	¹³	⁵³	7108:4, 3800:4, 4427:2, 10223:4, 9104:2	flat (level) / gong / paddy field / speak / tongs
