ID	STRUCTURE	FREQUENCY	Bana	BiaoMin	CentralGuizhouChuanqiandian	Chuanqiandian	Dongnu	EasternBahen	EasternLuobuohe	EasternQiandong	EasternXiangxi	Jiongnai	KimMun	Mien	NortheastYunnanChuanqiandian	NorthernQiandong	Numao	Nunu	She	SouthernGuizhouChuanqiandian	SouthernQiandong	WesternBaheng	WesternLuobuohe	WesternQiandong	WesternXiangxi	Younuo	ZaoMin	COGNATESETS	CONCEPTS
2940-6	t	6	⁵³	Ø	⁴²	³³	²³¹	⁵³	³³	²¹²	³⁵	¹²	³¹	²¹	¹¹	³¹	⁵³	²²	³⁵	⁴⁴	²²	⁵³	Ø	Ø	⁴⁴	²¹	Ø	21696:3, 6361:2, 11984:3, 26200:2, 30800:2, 32003:4	chop into pieces / forenoon / press / spoon / water tank / wrong
403-5	t	5	⁵³	²¹	⁵⁵	²⁴	²¹	³¹	²	¹³	³⁵	¹²	⁴²	²²	⁵³	³¹	⁴²	²²	³⁵	²¹	²⁴	⁴²	³⁵	⁵³	⁴⁴	²¹	²²	2829:3, 25882:3, 23008:2, 10729:3, 8147:2	bean / crow / fan (can be held by single hand) / rob (somebody) / soya bean
904-5	t	5	⁵³	³³	²⁴	⁴³	³³	³⁵	³¹	²⁴	⁵³	⁴⁴	⁵⁵	³³	⁵⁵	³³	⁵³	³³	²²	³²	¹³	³⁵	³¹	⁴⁴	³⁵	⁴⁴	⁴⁴	13719:3, 26698:2, 17656:3, 4599:4, 4065:2	box / broom / ground / many / stone
2575-5	t	5	⁵³	³⁵	¹³	⁴⁴	⁵³	⁵⁵	²⁴	⁴⁴	³³	³⁵	³¹	⁵³	³³	⁴⁴	⁴⁴	³⁵	²²	⁵⁵	⁴⁴	³⁵	³⁵	²²	⁵³	⁵⁵	⁴²	26169:3, 18379:2, 17596:4, 3189:2, 25014:4	beg / mantis / mosquito / sit / spit
2871-5	t	5	⁵³	³¹	¹³	²¹	²³¹	Ø	⁵	⁵³	³¹	Ø	²	Ø	⁵⁵	³³	³³	³³	³	⁴²	³¹	³	⁵	³³	³⁵	³	⁵³	2072:3, 2796:3, 17802:2, 5193:2, 11042:2	awl / be tired / buy / feather or fur (of animal) / fierce / flour / friend / grass / maternal uncle (mother's brother) / stove
1748-4	t	4	⁵³	³³	²²	³¹	³³	⁵⁵	³¹	²²	Ø	³³	³⁵	³³	³⁵	⁵⁵	⁵⁵	³³	³¹	⁵³	³¹	³¹	³¹	⁵⁵	Ø	¹³	⁴⁴	18281:4, 12563:4, 8210:3, 12653:2	bright / cry / garden (plot) / garlic chives / moon
2013-4	t	4	⁵³	⁴²	³¹	²¹	²³¹	³¹	²⁴	⁵³	³³	¹¹	⁴²	²¹	³¹	¹³	⁵³	⁴⁴	³¹	⁵³	²²	⁴⁴	³¹	²²	⁴²	²¹	²²	24143:4, 30420:3, 8866:4, 25394:2	be sleepy / dirty / seven / smart / twenty / wake up
2059-4	t	4	⁵³	³⁵	²⁴	⁴⁴	⁵³	³¹³	⁵⁵	³³	¹³	⁵³	⁵⁵	⁵⁵	⁵⁵	³⁵	⁵³	³⁵	³⁵	⁴²	⁵³	³¹	Ø	¹³	²²	²¹	²²	20854:4, 12991:2, 8646:2, 21299:3	defecate / glutinous rice / pestle / plug (something) / rice
2201-4	t	4	⁵³	⁵³	²²	¹³	²²	³¹	²⁴	²¹²	¹³	⁴⁴	⁵⁵	⁵⁵	⁵³	Ø	³¹	⁴⁴	³³	¹³	⁴⁴	⁴⁴	³⁵	²²	⁴²	⁴⁴	Ø	4097:2, 15904:3, 8668:2, 4975:4	bracelet / bury / dew / know (somebody)
2220-4	t	4	⁵³	⁴²	⁵⁵	²⁴	²¹	³¹	³³	¹³	³⁵	¹¹	⁴²	²¹	³¹	³¹	⁴²	²²	Ø	²¹	²⁴	⁵³	³¹	⁵³	²²	³²	²²	9909:2, 29736:4, 32430:3, 24699:2	eight / shrink / twelve / yuan (unit of payment)
2284-4	t	4	⁵³	Ø	¹³	⁵⁵	Ø	³¹³	⁵⁵	³³	⁵⁵	⁵³	⁵¹	⁵³	⁵⁵	⁴⁴	¹³	³³	⁵⁵	⁴⁴	³⁵	³⁵	⁵⁵	³³	⁴⁴	³³	²⁴	17497:3, 24248:3, 3138:2, 20883:3	beef / fat meat / lamb / maggot / meat / pheasant / pork / shadow
2633-4	t	4	⁵³	⁵³	³¹	²⁴	⁴²	⁵³	²⁴	²⁴	³³	³³	³³	³¹	³¹	¹¹	³¹	¹³	³¹	⁵³	¹³	⁵⁵	Ø	⁵³	³⁵	²¹	⁴⁴	10269:4, 12352:4, 23166:3, 1477:2	afternoon / everybody / front / round
2756-4	t	4	⁵³	Ø	²⁴	¹³	³¹	¹¹	³¹	²²	³⁵	Ø	¹¹	³³	⁵⁵	⁵³	³¹	³³	³¹	⁵⁵	⁵³	³¹	Ø	⁴⁴	⁴⁴	³³	⁵³	29632:2, 1442:2, 15325:2, 24484:3	a type of rake / in the future / shell / turnip
2798-4	t	4	⁵³	⁵³	⁴²	Ø	⁴²	Ø	²⁴	⁵³	⁵³	⁴⁴	⁵¹	⁵³	³³	⁵⁵	Ø	¹³	³¹	Ø	¹³	³	³⁵	³³	³⁵	⁴⁴	²⁴	6771:3, 16705:3, 31122:2, 5308:4	candle / claw (talon) / light (in taste) / wet
2857-4	t	4	⁵³	²⁴	²²	³¹	¹³	³	³¹	³³	³³	⁴⁴	⁵⁵	²⁴	¹¹	¹³	⁴⁴	⁴²	³³	⁵³	¹³	³⁵	Ø	²²	⁵³	Ø	Ø	3711:4, 27847:3, 22694:3, 6776:2	board / claw (talon) / hoof / rich / that / you (singular)
2861-4	t	4	⁵³	Ø	²²	¹³	Ø	⁵³	²⁴	⁵³	³⁵	¹¹	Ø	²³¹	³¹	⁵³	Ø	²²	⁵³	⁵³	⁴⁴	⁴⁴	³⁵	¹¹	³¹	³²	⁴⁴	2580:2, 10814:3, 7333:2, 2684:2	be not (negated copula) / be shy/bashful / comb (something) / fat meat
500-3	t	3	⁵³	²¹	⁵⁵	²⁴	²¹	Ø	²	⁵³	³¹	¹¹	³³	²²	⁵³	³¹	⁴²	²²	³⁵	²¹	³⁵	⁵⁵	²	³³	³⁵	²¹	²²	28995:3, 9726:2, 17750:2	easy / maternal aunt (mother's brother's wife) / tofu
783-3	t	3	⁵³	²¹	⁵⁵	²⁴	²¹	³¹	³¹	⁵³	⁵⁵	¹²	⁵¹	²²	⁵³	³¹	⁴²	²²	³⁵	²¹	¹³	⁴²	³⁵	⁵³	³⁵	²¹	Ø	7930:3, 17501:2, 10278:2	cow pea / everybody / maggot
821-3	t	3	⁵³	⁵³	¹³	⁴⁴	⁴²	⁵⁵	²⁴	Ø	³³	³¹	³⁵	²¹	³³	⁴⁴	⁴⁴	Ø	³³	⁵⁵	⁴⁴	⁵⁵	³⁵	Ø	⁵³	²¹	²²	21977:3, 21380:2, 2191:3	bad / clothing (garment) / collar / pocket / put on (shoes)
906-3	t	3	⁵³	²⁴	²⁴	⁴³	³³	Ø	³¹	²⁴	⁵³	⁵⁵	³⁵	²⁴	⁵⁵	³³	¹³	³³	²²	³²	¹³	⁵⁵	³¹	⁴⁴	³⁵	⁴⁴	⁴⁴	30892:2, 554:3, 12909:2	Han Chinese / give / we
1010-3	t	3	⁵³	³³	Ø	²⁴	³¹	⁵³	³³	³⁵	¹³	¹¹	⁴²	²³¹	¹¹	¹³	⁵⁵	²²	⁵³	¹³	¹³	⁵³	³¹	²²	³⁵	⁴⁴	⁴⁴	32448:4, 31679:2, 18215:4	monkey / wine glass / zhang (=10 feet)
1105-3	t	3	⁵³	³³	⁴²	⁴³	¹³	⁵⁵	³³	²⁴	⁵³	⁴⁴	¹¹	³³	³³	³³	³³	Ø	³³	²¹	¹³	⁵⁵	³⁵	³³	³⁵	⁵⁴	⁴⁴	30405:2, 21003:2, 30621:2	lard (pig fat) / pig / pork / wake up / wasp
1250-3	t	3	⁵³	³¹	³¹	³¹	¹³	³¹	²	²²	³⁵	³³	³³	³¹	³¹	⁵⁵	⁴⁴	⁴²	³¹	⁵³	³¹	⁵⁵	³¹	³³	³¹	¹³	⁵³	32271:3, 16231:3, 9113:2	door / late / you (plural)
1282-3	t	3	⁵³	²¹	²²	Ø	²²	³¹	²⁴	²²	¹³	¹¹	⁵¹	²²	⁵³	¹³	³¹	²²	⁵³	¹³	²²	³⁵	Ø	²²	⁴²	³²	²²	29695:4, 10785:4, 15179:2	fat / husband / turtledove (streptopelia orientalis) / woodpecker
1523-3	t	3	⁵³	³³	²⁴	⁵⁴	³³	Ø	³¹	⁵³	⁵³	⁴⁴	³⁵	³³	⁵⁵	³³	⁵³	³³	³⁵	³²	¹³	⁵³	³¹	⁴⁴	³⁵	⁴⁴	⁴²	12079:3, 9868:2, 8285:3	cupboard / egg white / four / yolk
1741-3	t	3	⁵³	⁴²	Ø	⁵⁵	²	³	²	²⁴	⁵³	¹¹	⁴²	²¹	³³	³³	Ø	²²	³⁵	⁴⁴	¹³	³	²	⁴⁴	³⁵	³²	²²	168:4, 13721:2, 29636:2	2nd day of the lunar month / body / bone / cotton wool / ground / hot pepper/ chili / mosquito net / net / turnip / waist
2010-3	t	3	⁵³	²¹	Ø	¹³	³³	³⁵	³¹	²²	⁵⁵	Ø	⁴²	³¹	¹¹	³¹	⁵³	³³	⁵⁵	³²	³⁵	³⁵	³¹	²¹	⁴⁴	³²	²²	30132:3, 436:4, 5701:2	December / cat / vegetable knife
2025-3	t	3	⁵³	Ø	⁴²	⁵⁵	⁴²	⁵⁵	⁵⁵	⁴⁴	³⁵	¹²	³¹	⁵⁵	⁵⁵	⁴⁴	⁴⁴	¹³	³⁵	⁵⁵	⁵³	⁴²	⁵⁵	¹³	⁵³	³³	Ø	5630:4, 15965:3, 9599:4	carry with pole on shoulder / earring / lack (not have)
2118-3	t	3	⁵³	⁴²	³¹	²¹	²³¹	¹¹	⁵	¹³	⁵⁵	¹¹	³¹	²³¹	Ø	¹¹	⁵³	⁴⁴	⁵⁵	¹¹	¹³	Ø	Ø	²¹	²²	³²	⁴⁴	28833:3, 30072:2, 17712:4	mat / tile house / urine
2128-3	t	3	⁵³	³¹	Ø	³¹	²²	Ø	Ø	²²	³⁵	¹¹	³⁵	³³	⁵⁵	¹³	Ø	²²	⁵³	¹³	²²	⁴⁴	³⁵	²²	⁴²	³²	²²	27539:3, 8083:3, 13231:2	crawl / goods (merchandise) / taro
2139-3	t	3	⁵³	Ø	²⁴	⁴³	²³¹	³¹³	⁵⁵	Ø	⁵³	⁵³	Ø	Ø	⁵⁵	Ø	Ø	Ø	²²	³²	¹³	³¹	³¹	⁴⁴	³⁵	³³	Ø	13297:4, 30846:4, 18031:2	gourd / melon/ gourd / midnight / turnip / water melon / wax gourd
2218-3	t	3	⁵³	³¹	²⁴	⁴³	Ø	³¹	²⁴	²⁴	³³	⁴⁴	³³	³³	⁵⁵	Ø	³³	³⁵	³⁵	³²	¹³	⁴²	³⁵	⁴⁴	⁴⁴	³²	Ø	7357:3, 12734:3, 500:4	1st day of the lunar month / February / comb of cock / genitive marker
2267-3	t	3	⁵³	⁴²	Ø	¹³	²²	³¹	²⁴	⁴⁴	³⁵	¹¹	⁴²	²¹	¹¹	¹³	¹³	²²	Ø	³⁵	³¹	⁴²	Ø	²²	³⁵	²¹	Ø	26736:3, 8290:3, 2798:3	be tired / cupboard / stone mill
2289-3	t	3	⁵³	⁴²	²²	⁴³	²¹	³⁵	³¹	⁴⁴	⁵⁵	⁵⁵	⁴²	³¹	⁵⁵	³³	³³	Ø	³¹	⁴⁴	³⁵	³⁵	Ø	³³	³⁵	Ø	²²	12565:2, 10220:2, 14716:3	evening / field / garden (plot) / hoe up (weeds)
2390-3	t	3	⁵³	³⁵	⁴²	Ø	Ø	⁵³	³³	Ø	³	¹²	Ø	⁵³	¹¹	³⁵	Ø	²²	³¹	¹³	³⁵	³¹	³¹	¹¹	³⁵	⁵⁴	⁴²	15629:3, 21950:4, 6538:2	classifier for pairs / itch / push
2495-3	t	3	⁵³	³¹	Ø	Ø	³¹	Ø	³¹	Ø	³¹	⁴⁴	³⁵	²³¹	³³	⁴⁴	⁵⁵	²²	³⁵	⁵³	Ø	⁴²	³¹	³³	³¹	¹³	²²	14010:3, 9789:3, 15631:2	eel / hammer / itch
2533-3	t	3	⁵³	Ø	⁴²	¹³	⁵³	³³	⁵⁵	Ø	Ø	³³	³³	³¹	⁵³	¹¹	³¹	³³	⁵³	¹³	Ø	³	³⁵	²¹	⁵³	³²	²²	11774:3, 28291:2, 10176:3	Han Chinese / ethnic label / flow / thin (slim)
2611-3	t	3	⁵³	⁴²	²	²⁴	⁵³	³	Ø	³³	³	³³	³¹	²³¹	Ø	³³	⁵⁵	Ø	³¹	Ø	Ø	³	⁵	³³	³⁵	³²	Ø	10223:3, 24112:3, 8903:3	body / dispel / evening / leaf / set in movement / yellow weasel
2767-3	t	3	⁵³	Ø	²⁴	³¹	²³¹	⁵³	Ø	³⁵	⁵³	¹¹	¹¹	²¹	³³	Ø	³¹	Ø	⁵³	¹³	²⁴	⁵⁵	³⁵	²²	³⁵	²¹	Ø	22380:3, 13341:2, 22383:3	gourd ladle (wooden dipper) / recite
2808-3	t	3	⁵³	⁵³	¹³	⁴⁴	⁵³	³⁵	³³	Ø	¹³	⁵³	³⁵	Ø	³³	Ø	¹³	³⁵	²²	⁴²	Ø	³³	Ø	¹³	³¹	¹³	Ø	18089:3, 2691:4, 32119:3	be shy/bashful / milk / soup / yellow weasel
2823-3	t	3	⁵³	Ø	Ø	¹³	Ø	³⁵	Ø	Ø	⁵⁵	⁵⁵	Ø	³³	³¹	³⁵	³¹	²²	³⁵	⁴⁴	²⁴¹	¹¹	⁵⁵	²²	²²	Ø	²²	5739:3, 7482:3, 2729:3	be sleepy / catch / congee (gruel, porridge) / cooked rice / scratch
2866-3	t	3	⁵³	³³	¹³	Ø	¹³	Ø	Ø	⁵³	⁵³	Ø	⁵¹	³¹	³¹	⁴⁴	³¹	¹³	⁵³	³⁵	³⁵	³⁵	Ø	³³	⁵³	⁵⁴	Ø	16379:2, 4098:4, 30267:3	bracelet / lean meat / village
47-2	t	2	⁵³	²¹	⁵⁵	²⁴	²¹	³¹	³¹	¹³	³⁵	¹²	⁴²	²²	³¹	³¹	⁴²	²²	³⁵	²¹	²⁴	⁴²	³¹	⁵³	²²	²¹	Ø	27747:3, 13039:3	bite / gnaw / ten
486-2	t	2	⁵³	³⁵	⁵⁵	²⁴	²¹	³¹	³³	³³	³	¹²	²	³¹	¹¹	³¹	⁴²	²²	⁵⁵	²¹	²⁴	Ø	³¹	⁵³	²²	²¹	Ø	5534:3, 16802:4	carry on back / lightning
541-2	t	2	⁵³	Ø	³¹	¹³	²¹	⁵³	²⁴	⁵³	Ø	¹¹	Ø	²³¹	¹³	¹³	³³	²²	⁵³	¹³	²⁴	⁴²	³⁵	⁵³	⁴⁴	³²	⁴⁴	18477:3, 2494:2	be (copula) / mother
782-2	t	2	⁵³	⁵³	Ø	¹³	²³¹	³¹³	Ø	²¹²	³⁵	⁴⁴	³³	³¹	Ø	¹¹	⁵³	³⁵	Ø	²³²	²⁴¹	Ø	⁵⁵	²¹	⁵³	³²	⁴⁴	32174:4, 16425:4	leech / yesterday
807-2	t	2	⁵³	⁴²	⁵⁵	³¹	³³	³⁵	Ø	⁴⁴	Ø	⁵³	³³	²¹	³⁵	⁵⁵	³¹	Ø	³⁵	⁵⁵	Ø	³⁵	³¹	⁵⁵	Ø	⁵⁴	Ø	32118:4, 17080:4	look / yellow weasel
896-2	t	2	⁵³	Ø	⁴²	⁴⁴	Ø	³⁵	⁵⁵	²⁴	⁵⁵	⁵³	³⁵	⁵⁵	³¹	³³	Ø	¹³	³³	³⁵	Ø	Ø	⁵⁵	⁴⁴	⁵³	⁵⁵	Ø	5850:3, 22460:2	chaff/ bran / day after tomorrow / remember
931-2	t	2	⁵³	⁴²	Ø	¹³	²³¹	¹¹	³³	Ø	³⁵	¹¹	²³¹	²³¹	¹¹	¹¹	⁴²	⁴⁴	⁵⁵	¹³	²⁴¹	Ø	¹¹	¹¹	⁴⁴	³²	⁴⁴	28803:3, 7785:3	cough / tile
1555-2	t	2	⁵³	⁴²	⁴²	⁴⁴	¹³	⁵³	²⁴	Ø	⁵³	Ø	Ø	²¹	³³	Ø	³¹	²²	Ø	²¹	⁴⁴	Ø	³⁵	²²	³⁵	²¹	Ø	9264:3, 24723:4	drip (emit liquid) / sick
1564-2	t	2	⁵³	⁵³	⁴²	⁵⁵	³¹	⁵³	Ø	⁴⁴	³⁵	³⁵	Ø	Ø	³³	⁴⁴	⁴²	Ø	³³	¹³	⁴⁴	⁵³	Ø	⁵⁵	Ø	Ø	⁵³	32065:3, 6336:3	chop (bones) / chop down (trees) / last year / year
1884-2	t	2	⁵³	Ø	²⁴	²⁴	Ø	³¹³	⁵⁵	Ø	³	Ø	⁵¹	Ø	Ø	³⁵	³¹	Ø	³	⁴²	Ø	³¹	Ø	²¹	³⁵	⁵⁴	²⁴	19888:2, 5703:2	cat / mosquito / oneself
2092-2	t	2	⁵³	Ø	³¹	²¹	²¹	³¹	³¹	Ø	³⁵	Ø	Ø	²³¹	³¹	Ø	⁴²	Ø	³¹	Ø	Ø	⁴²	³¹	Ø	³⁵	²¹	Ø	4971:2, 18435:4	bury / mosquito net
2457-2	t	2	⁵³	⁵³	Ø	³³	Ø	⁵³	Ø	Ø	¹³	¹¹	¹¹	⁵⁵	¹¹	Ø	Ø	Ø	Ø	Ø	²⁴¹	Ø	Ø	²¹	Ø	⁵⁴	Ø	22789:2, 20919:3	physical strength / right
2398-41	t	41	⁴⁴	³⁵	¹³	⁵⁵	⁵³	³¹³	⁵⁵	³³	⁵⁵	⁵⁵	⁵¹	⁵³	⁵⁵	³⁵	¹³	³⁵	⁵⁵	⁴²	⁵³	³¹	⁵⁵	¹³	⁴⁴	⁴⁴	²⁴	17354:3, 1411:3, 21669:3, 2256:2, 13507:2, 17713:2, 21785:3, 10627:2, 14296:2, 6131:4, 18377:3, 24080:3, 24577:3, 27273:3, 28528:3, 29609:2, 6257:4, 14193:2, 23600:3, 30308:2, 1936:2, 4450:2, 7195:3, 8182:2, 10655:3, 12788:4, 13392:4, 14190:2, 18620:3, 18621:2, 18813:3, 21300:4, 21328:4, 21544:2, 26699:3, 29607:3, 29694:2, 29896:2, 31209:2, 32030:2, 32035:2	a type of bread / arrow / bamboo / break (stick) / chimney / choose / collar / cook (boil) / crow (of cocks) / fall down / fall over/ down / ghost/ spirit / grain / grandson / have a fever / head covering / louse / mat / mosquito / move (oneself) / muer (an edible fungus) / plug (something) / plum / poor / preserve harvest / pull (a quilt) over oneself / satiated / sesame / short / stone / sweep / thorn/ splinter / tofu / turn over (on bed) / turtledove (streptopelia orientalis) / ugly / vomit / where / whet (a knife) / which / yarn
946-12	t	12	⁴⁴	³⁵	¹³	⁵⁵	⁵³	³¹³	⁵⁵	³³	⁵⁵	⁵³	⁵¹	⁵³	⁵⁵	³⁵	¹³	³³	⁵⁵	⁴²	⁵³	³¹	⁵⁵	¹³	⁴⁴	³³	²⁴	22947:3, 12500:3, 30337:3, 3566:4, 30309:2, 30129:3, 17798:2, 21671:3, 21892:3, 23881:2, 25706:2, 30019:2	black-eared kite/ hawk / full / maternal uncle (mother's brother) / preserve harvest / pursue / road / see / son-in-law / undress (take off clothes) / vegetable knife / vomit / waist
65-8	t	8	⁴⁴	³⁵	¹³	⁵⁵	⁵³	³¹³	⁵⁵	³³	⁵⁵	⁵³	⁵¹	⁵³	⁵⁵	³⁵	¹³	³⁵	⁵⁵	⁴²	⁵³	³¹	⁵⁵	¹³	⁴⁴	³	²⁴	17052:3, 20437:3, 2024:3, 6335:2, 4394:2, 25701:3, 12707:2, 25884:3	aubergine / break (cleave) / break (stick) / chop down (trees) / gather (harvest) / long / paper / peach / son-in-law / soya bean
2621-8	t	8	⁴⁴	³¹	¹³	⁴⁴	⁵³	³¹³	⁵⁵	³³	⁵⁵	⁵³	⁵¹	³¹	⁵⁵	³⁵	¹³	³⁵	³³	⁴²	⁵³	³¹	⁵⁵	¹³	⁴⁴	³³	⁵³	24576:3, 29056:3, 23944:3, 32122:3, 9196:3, 12310:4, 2635:2, 26101:3	be pregnant / dragonfly / frog / kitchen / seek / short / spin (into yarn) / toilet / yellow weasel
620-7	t	7	⁴⁴	³⁵	¹³	⁴⁴	⁵³	³¹³	⁵⁵	³³	⁵⁵	⁵³	⁵¹	⁵³	³³	³⁵	¹³	³⁵	⁵⁵	²³²	⁵³	³¹	⁵⁵	¹³	⁴⁴	³³	²⁴	3898:4, 4942:3, 29238:3, 12986:4, 24302:2, 18817:2, 29458:2	bone / burn (something) / glutinous rice / muer (an edible fungus) / rice / shake (head) / tooth / trunk
78-6	t	6	⁴⁴	³⁵	¹³	⁵⁵	⁵³	³¹³	⁵⁵	³³	⁵⁵	⁵³	⁵¹	⁵³	⁵⁵	³⁵	¹³	³⁵	⁵⁵	²³²	⁵³	³¹	⁵⁵	¹³	⁴⁴	³³	²⁴	14424:4, 10396:3, 26343:3, 27803:2, 3995:3, 4943:2	bow / burn (something) / excrement / heavy / stand / tendon
1413-6	t	6	⁴⁴	³⁵	⁴²	³³	³¹	⁵³	³³	³⁵	³⁵	⁵⁵	¹¹	⁵³	¹¹	⁵³	⁴⁴	²²	³¹	¹³	³⁵	⁵³	³¹	¹¹	⁴⁴	⁵⁵	⁴⁴	16261:4, 19078:2, 21481:3, 11411:3, 4782:2, 11128:3	buffalo / fight / fire tongs / laugh (smile) / navel / open (a door) / poke (something) / rob (somebody)
1917-6	t	6	⁴⁴	³¹	⁴²	Ø	²	³¹³	²	³³	⁵⁵	⁵³	⁵¹	³¹	³³	³⁵	⁵³	³³	⁵⁵	²³²	Ø	³¹	²	¹¹	⁴⁴	³³	⁴⁴	5146:2, 7725:2, 1410:3, 15794:3, 26892:3, 27134:2	a type of bread / button / clothing (garment) / cotton-padded jacket / kitchen / sleeve / stove / sun
2244-6	t	6	⁴⁴	⁴²	¹³	⁴³	⁵³	³¹³	⁵⁵	⁴⁴	⁵⁵	⁵³	⁵¹	⁵³	³³	⁴⁴	⁴²	³⁵	²²	⁴²	⁵³	³¹	⁵⁵	¹³	⁴⁴	³³	²⁴	27549:3, 30043:2, 2458:3, 18432:3, 14993:2, 17424:2	basket / hot pepper/ chili / low social status / mosquito net / orange / pear / persimmon / plum / taro / untie
2570-6	t	6	⁴⁴	³⁵	²⁴	⁴³	³³	⁵⁵	³¹	²⁴	⁵³	⁵³	⁵¹	Ø	⁵⁵	³³	³³	²²	³³	²²	¹³	³¹	³¹	⁴⁴	³⁵	⁵⁵	²⁴	27272:2, 24607:2, 6487:4, 30305:2, 20127:2, 31152:2	classifier for clothing / outside / shoulder / sweep / thunder / vomit / what
368-5	t	5	⁴⁴	³⁵	¹³	⁵⁵	⁵³	³¹³	⁵⁵	³³	⁵⁵	⁵³	⁵⁵	²⁴	⁵⁵	³⁵	¹³	³⁵	⁵³	⁴²	⁵³	³⁵	⁵⁵	¹³	⁴⁴	³³	²⁴	30588:3, 28712:2, 22580:4, 18431:3, 3564:3	black-eared kite/ hawk / column / mosquito net / return / tiger / wash (dishes)
655-5	t	5	⁴⁴	³³	¹³	⁵⁵	⁵³	³¹³	⁵⁵	³³	⁵⁵	⁵³	¹¹	⁵³	⁵⁵	³⁵	¹³	³⁵	⁵⁵	⁴²	³¹	³¹	⁵⁵	¹³	⁴⁴	⁵⁴	²⁴	1581:3, 3936:2, 18318:2, 2192:2, 29935:4	alcoholic beverage / bad / book / liquor (sweet) / morning / umbrella
1495-5	t	5	⁴⁴	³⁵	¹³	⁵⁵	⁵³	⁵³	⁵⁵	³³	⁵⁵	⁵³	³¹	⁵³	³¹	³⁵	¹³	⁴²	⁵⁵	⁵³	⁵³	³¹	⁵⁵	¹³	⁴⁴	³³	²⁴	12306:4, 3185:2, 22724:2, 23852:2, 11405:3	beg / fire tongs / frog / riddle / scratch
1719-5	t	5	⁴⁴	Ø	¹³	⁵⁵	⁵³	Ø	²	³³	⁵³	³³	⁵¹	³¹	⁵⁵	³⁵	¹³	³⁵	³	⁴²	⁵³	³	²	¹³	³⁵	¹³	⁵³	10028:2, 9079:2, 3561:3, 9357:3, 4868:3	beef / black-eared kite/ hawk / bull / cowshed / dog / drunk / elder sister / wild cattle (bovine)
2304-5	t	5	⁴⁴	⁵³	⁵⁵	²⁴	³¹	⁵⁵	³¹	³³	⁵³	³⁵	¹¹	⁵⁵	³¹	⁵³	¹³	¹³	³³	⁵⁵	⁴⁴	⁵⁵	³¹	¹¹	³¹	⁵⁵	⁴⁴	11961:3, 9724:2, 27405:3, 14079:4, 15383:2	easy / foot (=1/3 meter) / hang / in the past / swim
2684-5	t	5	⁴⁴	²⁴	⁵⁵	²⁴	³¹	⁵⁵	⁵	⁴⁴	³³	³⁵	⁵¹	²⁴	³¹	⁴⁴	⁴⁴	Ø	³¹	¹³	²²	⁵⁵	³¹	²¹	⁵³	⁵⁴	⁴²	13437:2, 13117:3, 20165:4, 2432:3, 15289:2	bark (of dog) / go out / grandfather / in haste / old man / owe (money)
2814-5	t	5	⁴⁴	³⁵	³¹	⁵⁵	⁴²	³¹³	⁵⁵	³³	³³	⁵³	⁵¹	⁵³	³⁵	⁵⁵	⁴²	³⁵	³³	⁴²	³¹	³¹	³⁵	⁵⁵	⁴⁴	³³	²⁴	5980:3, 14776:3, 6770:2, 15094:2, 20739:2	change (something) / claw (talon) / hoof / hum / peel (something)
857-4	t	4	⁴⁴	⁵³	³¹	⁵⁵	⁵³	⁵⁵	³¹	³³	³¹	³⁵	¹¹	⁵⁵	³³	⁵³	³¹	³⁵	³³	¹¹	⁴⁴	⁵⁵	³¹	¹¹	³¹	⁵⁵	⁴⁴	23251:3, 21695:3, 11665:4, 14187:4	flay (pull off skin) / have a fever / press / ruler
967-4	t	4	⁴⁴	³³	²⁴	⁴³	³³	³⁵	³¹	¹³	⁵³	⁵⁵	³⁵	³³	⁵⁵	³³	³³	³³	³³	³²	¹³	³⁵	³¹	¹¹	³⁵	⁴⁴	⁴⁴	21722:2, 9355:3, 16316:2, 20498:4	drunk / lead / patch (repair) / promise
1081-4	t	4	⁴⁴	³⁵	⁵⁵	⁵⁵	⁵³	³¹³	⁵⁵	³³	⁵⁵	³³	⁵¹	⁵³	³³	⁵⁵	⁴²	³⁵	³³	⁴²	⁵³	³¹	⁵⁵	⁵⁵	⁵³	³³	²⁴	7444:2, 4397:2, 5662:4, 13594:4	break (cleave) / carrying pole (shoulder pole) / compare / grass
1086-4	t	4	⁴⁴	³⁵	²	⁵⁵	⁵³	Ø	⁵⁵	³³	³⁵	⁵³	³⁵	⁵³	³⁵	³⁵	¹³	³⁵	⁵⁵	⁵⁵	⁵³	³¹	⁵⁵	⁵³	⁵³	³³	²⁴	29045:2, 5605:3, 26205:3, 28916:4	carry on shoulder / spoon / to wind( thread one a keel) / toilet
1106-4	t	4	⁴⁴	²⁴	⁴²	⁴⁴	⁴²	⁵⁵	²⁴	⁴⁴	¹³	³⁵	⁵⁵	²⁴	³³	⁴⁴	⁴⁴	¹³	³³	¹³	⁴⁴	³⁵	³⁵	³³	⁵³	⁵⁴	⁴²	11294:4, 2967:2, 11664:2, 17222:2	beautiful / branch/ twig / fir / flay (pull off skin) / loose money / repay (a dept) / tree
