ID	STRUCTURE	FREQUENCY	Bana	BiaoMin	CentralGuizhouChuanqiandian	Chuanqiandian	EasternBahen	EasternLuobuohe	EasternQiandong	EasternXiangxi	Numao	WesternBaheng	WesternLuobuohe	WesternQiandong	WesternXiangxi	Younuo	ZaoMin	COGNATESETS	CONCEPTS
22-1	n	1	i	i	ə̃	o	e	a	ei	ei	a	ei	ɑ	ei	e	o	ai	9541:1	sun
32-1	n	1	i	a	ə̃	o	e	a	ei	ei	Ø	ei	ɑ	ei	e	o	oi	374:1	ask
43-1	n	1	i	a	ẽ	a	e	e	Ø	ei	i	e	e	e	ɛ	a	a	6689:2	new
44-1	n	1	i	ɛ	ẽ	a	i	e	e	ei	Ø	i	e	e	ɑ	i	a	7108:2	paddy field
47-1	n	1	i	a	ã	a	e	a	e	ei	ei	Ø	o	a	e	o	a	9957:1	this
55-1	n	1	i	Ø	õ	a	e	e	a	e	a	ei	i	e	i	Ø	ei	3900:2	fly
108-1	n	1	i	Ø	ɛ	Ø	ai	e	e	Ø	ai	e	ei	e	Ø	a	Ø	4922:1	hen
308-1	n	1	i	Ø	Ø	u	Ø	u	Ø	e	i	Ø	u	Ø	e	Ø	Ø	1555:1	carry on shoulder
738-1	n	1	i	Ø	Ø	Ø	ɿ	Ø	Ø	Ø	Ø	Ø	Ø	Ø	i	oi	i	7417:1	point at
1067-1	n	1	i	Ø	a	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	ə	e	Ø	4060:1	fox
347-4	n	4	eu	u	ə	eu	eu	o	o	ɿ	a	eu	o	o	ɯ	au	u	3028:1, 5859:2, 1893:1, 2816:1	alcoholic beverage / classifier for pairs / dig / drunk / liquor (sweet)
655-4	n	4	eu	u	ə	o	o	əu	ɔ	əɯ	o	o	u	eɯ	o	eu	ɔ	816:2, 4653:1, 5186:2, 5424:1	big (large) / grind (flour) / hot pepper/ chili / itch
701-3	n	3	eu	əu	ə	eu	au	o	o	ei	a	ɔ	o	o	ɯ	eu	au	1841:2, 8726:2, 2353:1	chopsticks / cough / skin
774-3	n	3	eu	ɔ	ɛ	a	o	o	eu	əɯ	ɔ	o	Ø	a	o	ɒ	u	1195:2, 4520:1, 5007:2	broom / grandfather / hoe / old man
785-3	n	3	eu	Ø	ə	ɔ	u	əu	eu	əɯ	ɔ	o	əu	eu	ɯ	eu	a	482:2, 1597:1, 2006:1	ball / catch / close (the door)
1095-3	n	3	eu	u	u	o	o	əu	eu	əɯ	au	o	u	a	Ø	i	eu	9185:2, 1345:2, 3005:2	butterfly / drum / spit
1293-3	n	3	eu	ui	o	ɔ	u	u	ɛ	Ø	i	a	u	ɔ	o	e	Ø	1943:1, 8027:1, 8910:1	claw (talon) / saliva / sock (stocking)
1027-2	n	2	eu	ɔ	Ø	ɔ	u	əu	e	u	Ø	u	Ø	eu	ei	o	u	9070:2, 9715:2	sparrow / swim
1136-2	n	2	eu	u	õ	i	eu	o	eu	əɯ	Ø	Ø	o	Ø	ɛ	eu	Ø	5569:1, 7769:1	lard (pig fat) / right
1257-2	n	2	eu	Ø	ã	Ø	eu	Ø	Ø	a	Ø	Ø	Ø	æ	a	u	i	3864:2, 8269:1	flow / see
950-4	n	4	ei	a	a	ɔ	a	a	e	a	a	a	a	a	ɑ	i	a	2642:2, 8361:2, 7520:2, 9577:1	day / five / pull / shadow / swallow
1318-3	n	3	ei	i	ə	e	au	u	Ø	əɯ	i	o	y	i	i	ɿ	i	6556:2, 9460:1, 10336:1	nasal mucus / story / turn around
591-2	n	2	ei	ui	i	ui	Ø	ei	e	Ø	ei	Ø	ui	e	ei	ei	Ø	7374:2, 2545:2	cupboard / plane
711-2	n	2	ei	i	ɯ	i	au	u	ei	Ø	i	Ø	y	ɔ	ɑ	ə	i	6791:2, 8669:1	nose / sister-in-law (older brother's wife)
812-2	n	2	ei	ɔ	Ø	a	e	a	e	a	u	e	ɑ	e	ɑ	e	ai	1406:2, 6541:1	buy / narrow
964-2	n	2	ei	a	Ø	e	ei	ə	ei	ai	a	Ø	ə	e	ɛ	Ø	ai	256:1, 631:2	alive (living) / bad / be tired / bull / cock / cow / dry / empty / far/ distant / foot / good / green / hair / hen / horn (of cow) / name / old (aged) / seed / soft / straight / tooth / yellow
999-2	n	2	ei	ui	ə	Ø	Ø	i	ei	ei	a	i	Ø	oi	ei	ei	Ø	2065:1, 4022:2	coal / forget
1358-2	n	2	ei	əi	i	Ø	Ø	au	ɛ	Ø	Ø	Ø	Ø	Ø	Ø	i	i	1965:1, 8008:2	clean / run away
1383-2	n	2	ei	ui	ẽ	Ø	ai	i	Ø	Ø	Ø	Ø	Ø	Ø	Ø	eu	Ø	5646:1, 8078:1	lazy / salty
1081-6	n	6	e	au	ĩ	o	ai	ə	eu	u	ɔ	e	ə	eu	u	ai	a	10490:1, 5666:2, 6971:1, 589:2, 1911:1, 6760:1	be shy/bashful / branch/ twig / classifier for person / leaf / noon / oneself / untie
1259-5	n	5	e	ɛ	ẽ	a	u	e	e	e	a	u	e	æ	ɯ	o	a	713:2, 4144:2, 8193:1, 4143:2, 3223:1	bedbug / easy / front / monkey / red / right / scissor
1365-5	n	5	e	ɛ	ə	ai	Ø	e	e	i	ɯ	e	Ø	i	ɛ	i	e	1811:2, 8844:2, 6839:1, 9295:1, 9610:1	choose / now / smoke / star / sweat
180-4	n	4	e	i	e	ai	ai	ɛ	a	a	a	e	e	æ	a	e	ui	1741:1, 6136:1, 835:1, 6538:1	bind (tie up) / chicken / cock / meat / narrow
756-4	n	4	e	a	ẽ	a	e	e	e	e	i	e	e	e	ɛ	a	o	4973:1, 255:1, 5803:1, 8391:2	alive (living) / high (tall) / lift (with hand) / shallow
952-4	n	4	e	i	e	ai	e	e	a	a	a	e	e	e	ɑ	e	u	11253:2, 5835:2, 5551:2, 3835:1	daughter / flour / girl / lack (not have) / lightning / younger sister
1378-4	n	4	e	ɔ	i	e	a	e	a	a	ei	Ø	e	a	a	a	Ø	1964:1, 5554:1, 8649:1, 9386:1	clean / lack (not have) / sing / stinky (smell)
529-3	n	3	e	i	Ø	a	i	e	e	a	a	i	e	e	ɑ	i	a	6187:2, 2325:2, 10257:2	cotton / money / tongue
889-3	n	3	e	ɛ	a	e	e	y	e	a	ai	Ø	ø	ẽ	a	e	a	308:2, 3709:2, 10791:1	ant / fill up (a hollow) / well
986-3	n	3	e	ɛ	ə	u	au	əu	e	ei	o	ɔ	u	a	e	ui	a	1091:2, 10921:1, 3839:2	Chinese cabbage / brains / flour / white
1084-3	n	3	e	au	ɛ	a	ai	e	ɛ	e	a	u	ɑ	eu	ɑ	o	o	7771:2, 82:2, 3170:2	a blind person / earthen jar / left / right
1155-3	n	3	e	u	u	u	u	ei	Ø	o	a	a	ei	e	ɯ	au	u	2912:2, 7077:2, 391:2	aubergine / dog / owl
1189-3	n	3	e	ɛ	ẽ	Ø	a	i	a	a	a	e	i	Ø	e	i	u	2964:2, 3463:1, 10525:1	crab / dragonfly / eye / vegetable knife
1232-3	n	3	e	i	e	ai	ai	ɛ	e	ei	a	Ø	ɑ	æ	e	e	ui	7455:1, 3916:2, 10620:2	fly (insect) / pork / walk
1282-3	n	3	e	ɛ	ə	au	ai	e	Ø	ai	e	ɛ	u	a	ɛ	e	Ø	3833:2, 2851:1, 5009:1	dirty / flour / hoe
1289-3	n	3	e	a	o	e	ə	o	ei	ei	u	e	ə	ei	e	eu	oi	1909:1, 2263:1, 7818:1	classifier for person / congee (gruel, porridge) / river
1297-3	n	3	e	ɛ	õ	o	u	u	eu	a	au	a	e	a	ei	e	Ø	6297:1, 1717:1, 3663:2	chest / fight / mosquito
184-2	n	2	e	ɛ	õ	a	ei	i	a	e	a	ai	i	æ̃	i	a	a	5329:2, 9613:1	insect (worm) / sweat
189-2	n	2	e	ɔi	ɯ	u	ei	y	e	a	o	ai	u	a	ə	e	ui	9759:2, 463:1	bad / tail
416-2	n	2	e	ɔ	u	Ø	a	a	e	a	au	a	ɑ	a	ɑ	ɒ	ai	1374:1, 2539:1	buttocks / cupboard
519-2	n	2	e	ə	Ø	Ø	e	e	e	e	e	Ø	e	e	e	i	Ø	7203:1, 8209:2	peanut / scissors
592-2	n	2	e	Ø	ə	i	au	Ø	Ø	i	o	a	o	a	o	u	Ø	8727:1, 3299:2	elder brother / skin
609-2	n	2	e	a	ə	o	au	o	o	a	o	ɔ	o	a	u	a	a	7030:1, 9432:2	open (a door) / stool (bench)
620-2	n	2	e	ɔ	Ø	o	u	u	Ø	o	ɔ	a	o	eu	u	o	o	10757:1, 9976:2	next year / this year / wear (a hat)
723-2	n	2	e	au	ẽ	a	e	i	e	ɿ	a	Ø	Ø	Ø	i	e	o	8570:2, 8210:1	scissors / sickle
764-2	n	2	e	a	ɛ	Ø	a	a	i	a	a	a	ə	e	a	a	Ø	2326:2, 2169:2	collar / cotton
856-2	n	2	e	a	e	Ø	i	i	i	a	a	Ø	e	e	a	ə	u	10090:2, 5595:2	last year / to smell
867-2	n	2	e	Ø	u	o	Ø	a	i	əɯ	a	i	ɑ	e	Ø	o	e	2800:1, 2350:1	cough / difficult / easy / sing / weave
879-2	n	2	e	u	ə	Ø	o	o	e	a	u	a	ə	ɔ	ɯ	e	e	1233:1, 335:2	arrow / brush / daughter-in-law / day / grave / house / husband / mouth / son / stool (bench) / wall / wife
927-2	n	2	e	Ø	o	ɔ	ei	o	a	o	au	a	Ø	æ̃	ɑ	i	ai	3194:1, 2960:1	dragonfly / earthworm
944-2	n	2	e	Ø	õ	u	ei	u	e	ai	ai	Ø	u	æ	e	i	eu	1540:2, 5819:2	carry / light (weight)
972-2	n	2	e	i	o	Ø	e	ə	Ø	a	a	ɛ	i	æ̃	Ø	e	a	10446:1, 5105:2	horizontal / under
1108-2	n	2	e	a	o	Ø	au	Ø	Ø	ɯ	i	ai	e	æ̃	u	ɒ	Ø	2439:2, 8250:1	crab / scratch / shrimp
1357-2	n	2	e	a	Ø	Ø	Ø	Ø	ei	a	Ø	Ø	Ø	Ø	e	i	o	1767:1, 3747:1	child / firewood
15-1	n	1	e	au	e	ai	ai	ɛ	a	a	a	e	e	æ	a	e	ui	4923:1	hen
749-1	n	1	e	Ø	Ø	e	Ø	Ø	Ø	Ø	e	Ø	e	Ø	Ø	e	Ø	10224:2	tongs
1348-1	n	1	e	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	e	au	Ø	9736:2	table
249-3	n	3	au	a	ə	o	a	əu	ɔ	əɯ	au	a	u	ɔ	o	u	a	10770:1, 4383:1, 10597:1	bite / gnaw / vomit / weave
920-3	n	3	au	Ø	ɛ	e	au	o	o	əɯ	u	a	o	ɔ	ɔ	eu	o	3686:1, 5508:1, 2124:1	coffin / file / kitchen
1085-3	n	3	au	Ø	o	Ø	au	a	o	a	o	au	ə	a	ə	eu	i	2018:1, 6018:2, 3301:1	clothing (garment) / elder brother / lung
1131-3	n	3	au	u	ɯ	i	au	ei	au	au	i	ɔ	y	i	ə	au	o	6019:2, 6041:1, 7128:1	lung / maize/ corn / pants/ trousers
1152-3	n	3	au	ɛ	ə	o	o	əu	o	əɯ	au	o	Ø	eu	o	o	Ø	3:1, 6261:1, 4782:1	(rain) fall / come / have a fever / morning
1251-3	n	3	au	əu	ĩ	a	ei	e	Ø	ai	Ø	Ø	e	eu	ei	eu	oi	4611:1, 5719:1, 9614:1	grave / left / sweat
1287-3	n	3	au	ɔi	ĩ	ui	ei	ɑ	eu	əɯ	a	ai	ə	Ø	ei	y	u	7804:2, 4864:1, 5250:1	heart / human being / right (correct)
1373-3	n	3	au	Ø	õ	Ø	au	o	o	a	Ø	eu	o	o	o	a	Ø	1895:1, 10573:1, 4842:1	classifier for pairs / hear / village
384-2	n	2	au	u	a	ɔ	o	y	o	o	øe	au	u	ɔ	ɛ	eu	u	1791:1, 7843:1	chisel / river snails
425-2	n	2	au	u	õ	o	au	o	Ø	əɯ	Ø	ɔ	o	ɔ	ɔ	au	o	9482:1, 1568:1	cat / stove
467-2	n	2	au	u	o	ɔ	o	o	o	əɯ	ɯ	o	o	o	o	ɒ	u	6865:1, 6866:1	old (aged) / old lady / old man
501-2	n	2	au	Ø	ə	u	a	əu	ɔ	i	au	a	u	o	o	o	o	3533:2, 6398:2	axe / coffin / fan (can be held by single hand) / foot / hammer / mouth / stool (bench) / tooth
590-2	n	2	au	au	Ø	u	u	Ø	ɛ	u	a	u	Ø	oi	ɔ	Ø	u	6487:1, 2745:1	dew / hand / nail
600-2	n	2	au	i	Ø	Ø	i	a	o	a	Ø	au	ə	u	ə	eu	i	2170:1, 8795:1	collar / sleeve
847-2	n	2	au	a	o	ɔ	au	Ø	au	əɯ	Ø	a	Ø	æ̃	ei	ɒ	Ø	8999:2, 7048:1	outside / sorghum
881-2	n	2	au	a	ã	o	au	e	eu	a	Ø	o	e	e	ɔ	e	a	6708:1, 9896:1	next year / thief
915-2	n	2	au	əi	o	Ø	u	Ø	e	ai	Ø	u	o	u	ɯ	Ø	ui	11205:1, 4336:2	give birth / you (singular)
1016-2	n	2	au	au	õ	au	a	Ø	o	əɯ	a	a	Ø	e	i	ɒ	Ø	1302:1, 9849:1	bury / they
1301-2	n	2	au	Ø	Ø	au	ei	Ø	ei	a	ɔ	Ø	Ø	eu	ɑ	Ø	Ø	5944:1, 8601:1	look for / side
34-1	n	1	au	u	ə	o	o	əu	ɔ	əɯ	a	o	u	eɯ	o	au	Ø	2709:2	deep
37-1	n	1	au	au	ə	o	o	əu	ɔ	əɯ	Ø	o	u	eɯ	o	ɒ	u	3152:2	early
53-1	n	1	au	Ø	o	ɔ	i	y	o	o	o	ei	u	ɔ	ɔ	ɒ	Ø	438:1	axe
153-1	n	1	au	Ø	ɯ	u	ei	u	Ø	Ø	i	Ø	Ø	i	ɯ	Ø	ui	11252:2	younger brother / younger sister
277-4	n	4	ai	a	a	a	e	i	ɛ	ai	ai	ei	i	æ	a	ai	u	1495:2, 9879:2, 1662:1, 33:1	Chinese cabbage / cane/ vine / chaff/ bran / rope / thick
1127-4	n	4	ai	ə	õ	a	a	u	eu	u	ɔ	a	ə	eu	u	o	Ø	2748:1, 7909:1, 4062:2, 10816:1	dew / fox / root / wet / wood
68-3	n	3	ai	ɛ	a	a	e	i	ɛ	ei	ai	ei	i	æ	a	e	a	5269:2, 7456:2, 7319:2	hundred / pig / pork
652-3	n	3	ai	ɔ	a	a	e	e	a	ai	ai	ei	i	a	a	ai	oi	9924:2, 3665:2, 9652:1	dry / fight / rob (somebody) / sweet / thin (slim)
980-3	n	3	ai	au	ɛ	e	ɿ	əu	ɿ	ɿ	Ø	a	ɿ	a	i	ɒ	Ø	88:1, 148:1, 1942:1	a blind person / a deaf person / a lame person / a person with a pockmarked face / box / claw (talon) / swallow
1043-3	n	3	ai	a	Ø	eu	e	ə	eu	ai	ai	ei	ə	Ø	a	ai	a	4741:1, 1663:2, 2567:1	chaff/ bran / dark / hard
1169-3	n	3	ai	a	Ø	a	a	u	a	a	a	i	ɑ	a	ɑ	a	e	176:2, 2833:1, 2855:2	a person with a pockmarked face / diligent / dirty
1227-3	n	3	ai	u	ə̃	au	ei	e	ei	ei	e	ai	e	ei	u	u	u	1925:1, 1713:1, 236:2	alcoholic beverage / chest / classifier for trees
1292-3	n	3	ai	əi	a	Ø	i	ə	Ø	ai	ai	ei	e	e	a	ai	i	9369:1, 7322:1, 10300:2	lard (pig fat) / pig / pork / step (verb) / touch (stroke)
1325-3	n	3	ai	əi	i	i	ɿ	ɿ	ɿ	i	Ø	ei	Ø	ɔ	e	eu	Ø	1685:1, 521:2, 8175:2	be (copula) / be not (negated copula) / chair / scales
269-2	n	2	ai	a	ə	o	a	a	ɔ	u	au	a	ə	eɯ	o	ai	a	3077:1, 3222:1	duck / easy
270-2	n	2	ai	ɛ	a	a	e	i	ɛ	ei	au	ei	e	æ	a	ai	e	5751:2, 1071:1	box / leg
367-2	n	2	ai	Ø	a	e	ei	ei	ɛ	ai	ai	ei	ei	o	e	a	i	613:1, 5691:2	be thirsty / leech
387-2	n	2	ai	a	ɯ	a	e	i	e	ai	ai	eu	i	æ	a	ai	ɔ	10668:2, 10108:2	to wind( thread one a keel) / wash (dishes)
405-2	n	2	ai	ɛ	ẽ	Ø	o	a	a	a	a	e	ɑ	Ø	ɑ	o	a	6425:2, 6446:1	move (something) / mud
406-2	n	2	ai	au	u	u	o	a	Ø	ɿ	ai	o	ɑ	a	ɑ	ai	Ø	7305:1, 6210:1	monkey / pestle
720-2	n	2	ai	ɔ	e	a	e	i	Ø	əɯ	øe	Ø	i	æ	o	e	Ø	5032:2, 10193:1	hold or take / tomorrow
721-2	n	2	ai	Ø	a	Ø	e	i	ɛ	əu	ai	ei	i	æ	e	Ø	u	5566:2, 4001:1	forenoon / lard (pig fat)
860-2	n	2	ai	ui	ei	ui	Ø	ei	ei	ei	Ø	Ø	ui	e	ɛ	Ø	Ø	418:2, 1877:2	awl / classifier for clothing
916-2	n	2	ai	Ø	ẽ	a	a	e	Ø	ei	ai	Ø	ei	Ø	e	ui	oi	11250:2, 7505:1	press / younger sister
1109-2	n	2	ai	ai	u	a	e	a	eu	Ø	Ø	u	ɑ	eu	u	Ø	Ø	2831:2, 4357:1	diligent / glutinous rice
752-1	n	1	ai	ɿ	ã	i	ɿ	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	Ø	11001:1	window
1032-11	n	11	a	a	a	i	a	a	a	a	o	a	ɑ	a	ɑ	a	o	6233:1, 461:1, 2796:1, 7206:2, 7589:1, 2474:1, 3330:1, 4285:2, 9347:1, 10450:1, 11255:1	a lame person / bad / crow / difficult / elder sister / girl / moon / peanut / quick/ fast / step / ugly / under / younger sister
1271-8	n	8	a	a	ə	eu	a	a	o	a	a	a	ə	ɔ	ɑ	au	a	119:1, 851:1, 3417:1, 8523:1, 4517:1, 5290:1, 7439:1, 7504:1	a deaf person / ash / axe / bamboo / bird / broom / can (jar) / cat / chaff/ bran / chopsticks / dove / dust / ear / elder brother / everybody / father / frost / goose / grandfather / hammer / hoe / husband / left / mat / maternal uncle (mother's brother) / moon / mother / mouse / navel / nose / owl / pants/ trousers / pond / press / quilt / rabbit / right / river snails / saw / scales / scissors / shoulder / shrimp / smoke / step / stone / table / toilet / tongs / tongue / vegetable knife / village / well / younger brother / younger sister
518-6	n	6	a	ai	u	a	e	a	a	a	au	ei	ɑ	a	ɑ	o	ai	2778:2, 7240:2, 7626:2, 8401:2, 1963:2, 2068:2	clean / coal / die / pear / rabbit / sharp
922-6	n	6	a	a	ĩ	a	e	a	a	i	u	ei	ɑ	a	e	o	a	5148:1, 1423:2, 8234:1, 7541:2, 11130:2, 4590:2	calf / child / grass / horse / pumpkin / scold / yellow
246-5	n	5	a	a	ɛ	e	o	i	ei	ɯ	ei	o	i	i	ɯ	au	u	7867:2, 1987:1, 8151:2, 9636:1, 6627:2	climb (a tree) / fish / go upstairs / near / road / scale / sweep
1007-5	n	5	a	ai	o	ɔ	i	y	o	ɿ	u	i	u	ɔ	i	o	oi	353:1, 1792:1, 4045:2, 5422:1, 10870:1	ash / chisel / four / itch / where
1129-5	n	5	a	ɛ	u	o	au	o	ɛ	o	ɔ	ɔ	o	æ	o	a	ai	9737:2, 1324:2, 460:1, 1843:1, 3453:2	bad / busy / chopsticks / extinguish / table
339-4	n	4	a	a	ã	a	e	e	a	ai	a	e	e	ẽ	e	i	o	3193:1, 6373:2, 5594:1, 9717:2	earthworm / last year / mouse / snake / swim
571-4	n	4	a	a	ɛ	au	o	ei	Ø	ɯ	ei	o	i	ei	ɯ	ui	u	1201:2, 2209:2, 8249:1, 8155:2	broom / column / fish / house / scale / scratch
848-4	n	4	a	ɛ	a	i	i	a	a	i	a	ai	ɑ	a	i	o	a	3282:1, 4486:2, 889:1, 5945:1	bitter / eight / gourd / look for / salty
886-4	n	4	a	ə	ə	eu	a	a	a	a	au	Ø	ɑ	a	ɑ	ə	o	10492:1, 6555:1, 6294:1, 6793:1	mosquito / nasal mucus / nose / untie
933-4	n	4	a	a	a	a	a	o	a	a	ai	a	e	a	ɑ	o	a	8096:2, 6444:1, 6970:1, 6837:1	mud / now / oneself / sand
1033-4	n	4	a	əu	õ	au	a	u	ɛ	a	e	a	u	u	o	a	a	8551:1, 2154:1, 2175:1, 10556:1	clothing (garment) / cold / collar / sick / very
1120-4	n	4	a	a	a	eu	e	a	e	ei	a	e	a	a	ei	a	a	9118:2, 2306:1, 541:1, 7571:2	be hungry / cooked rice / push / spicy
1125-4	n	4	a	ai	ə	a	a	e	a	a	au	a	i	a	ɑ	o	ai	5491:2, 9170:2, 2514:2, 3370:1	cucumber / enter (a house) / kill (a person) / spin (into yarn)
1283-4	n	4	a	ɛ	ɯ	ai	i	a	a	ɯ	i	a	ɑ	a	ɑ	au	Ø	145:2, 1453:2, 9233:1, 9716:1	a lame person / can (jar) / squeeze / swim
171-3	n	3	a	a	a	a	a	a	a	a	a	a	ɑ	a	ɑ	o	a	10703:2, 8911:2, 1986:2	climb (a tree) / sock (stocking) / water melon
262-3	n	3	a	a	a	u	a	a	a	a	a	a	ɑ	a	ɑ	a	a	1253:1, 1472:1, 2088:2	bull / candle / cock
373-3	n	3	a	ui	ə̃	o	a	ə	ei	ei	Ø	ei	ə	ei	e	eu	Ø	2584:2, 10818:1, 11251:2	daughter / girl / wet / younger sister
415-3	n	3	a	a	a	e	a	a	a	a	o	a	ɑ	æ	ɑ	a	a	2510:2, 4395:1, 7667:1	cucumber / go downstairs / rainbow
453-3	n	3	a	ə	ĩ	e	ai	a	ei	ei	u	e	ɑ	ei	e	o	o	151:1, 6921:1, 1049:1	a lame person / bow / human being / old man
543-3	n	3	a	u	ə	ɔ	Ø	i	a	i	ei	o	o	a	o	ə	o	1197:2, 7907:1, 10524:1	broom / leg / root / tongue / vegetable knife
557-3	n	3	a	ə	õ	au	a	əu	a	a	ei	o	u	a	ɑ	a	u	4843:1, 2538:1, 4147:1	cupboard / day / front / hear / moon / sun
560-3	n	3	a	Ø	ɛ	e	o	u	ei	əɯ	ei	a	e	i	ɯ	a	u	8098:2, 6624:1, 3224:2	easy / good / near / sand / stone
578-3	n	3	a	i	i	i	i	i	i	a	i	ai	i	i	ɑ	Ø	a	5268:1, 5860:2, 8197:1	hundred / liquor (sweet) / one / scissor
605-3	n	3	a	a	o	a	ai	e	eu	a	ə	au	e	e	ɑ	ɒ	i	3416:2, 4540:1, 5596:1	everybody / grandmother / last year / old lady
678-3	n	3	a	a	õ	a	e	e	a	i	a	o	e	ẽ	i	u	a	923:1, 1538:1, 559:1	be not (negated copula) / blood / carry
828-3	n	3	a	i	ə̃	ɔ	e	a	o	a	Ø	a	ə	a	ə	ui	Ø	779:1, 9569:1, 6561:2	belly / buttocks / chest / leg / nasal mucus / neck / nose / sieve / sister-in-law (older brother's wife) / sorghum / swallow / window
877-3	n	3	a	ai	ə	au	a	a	Ø	ei	a	a	ɑ	ei	e	o	ai	10157:1, 65:2, 9298:1	I / star / toilet
885-3	n	3	a	Ø	ə	Ø	a	ei	a	i	au	a	i	a	o	ə	a	6087:1, 5381:1, 10962:1	intestine / mat / wife / wing
903-3	n	3	a	ɔ	a	e	e	Ø	a	o	o	a	e	a	o	a	ai	6000:1, 9344:1, 10107:1	low (short) / step / to wind( thread one a keel)
904-3	n	3	a	a	u	a	ei	a	a	a	u	a	ɑ	a	ɛ	ɒ	oi	2237:2, 2794:1, 1319:1	busy / come / difficult
934-3	n	3	a	u	a	o	a	o	ei	i	a	o	o	i	o	ə	eu	958:1, 5288:1, 10956:1	bed / boat / earthen jar / gong / hat / husband / lock / mountain / scissors / tree / village / wife / winnowing fan
936-3	n	3	a	ɔi	ə̃	a	e	a	u	ei	ə	ei	ɑ	a	e	o	ai	2679:1, 204:1, 6642:2	afternoon / day after tomorrow / neck
937-3	n	3	a	a	o	a	u	i	u	a	u	u	o	u	o	a	i	3189:2, 5690:1, 7050:1	earthworm / leech / outside
958-3	n	3	a	a	ɛ	e	Ø	u	ɛ	u	au	u	o	oi	ɯ	eu	u	10734:1, 1161:2, 9169:2	bridge / spin (into yarn) / we
981-3	n	3	a	ui	a	Ø	o	o	u	u	u	Ø	o	a	o	ə	u	1498:1, 4614:1, 8694:1	cane/ vine / firewood / fruit / grass / grave / rope / shoulder / sit / stove
1013-3	n	3	a	ə	ẽ	a	a	a	Ø	əɯ	u	a	ɑ	æ	o	a	a	3060:1, 2637:2, 9346:1	day / dry in the sun / step
1086-3	n	3	a	au	ɛ	e	a	i	ei	ɿ	a	eu	i	ei	ɑ	Ø	Ø	2208:1, 2911:1, 2963:2	column / dog / dragonfly
1102-3	n	3	a	i	ɛ	i	a	ɿ	Ø	a	ɿ	a	i	a	i	u	Ø	1226:1, 7968:2, 8248:2	brush / round / scratch
1103-3	n	3	a	a	ə	o	e	Ø	e	o	Ø	u	u	u	ɔ	a	o	4538:1, 5881:1, 3957:2	foot / grandmother / liver / old lady
1130-3	n	3	a	a	ɛ	e	ei	ei	a	əɯ	a	ei	i	a	ɯ	ɒ	a	390:2, 6089:1, 4568:2	aubergine / grape / mat
1191-3	n	3	a	Ø	a	a	Ø	e	i	ɿ	a	i	e	i	i	e	Ø	591:1, 3387:1, 3664:1	be shy/bashful / evening / fight
1250-3	n	3	a	au	ɛ	a	u	o	a	ɯ	e	u	o	ei	ə	a	e	2370:2, 1373:1, 6350:1	buttocks / count / mountain
1273-3	n	3	a	ə	ã	i	o	ə	o	a	ai	o	ə	a	ɛ	ə	e	6156:1, 6711:1, 2125:2	coffin / middle / next year
1274-3	n	3	a	Ø	Ø	a	u	ə	u	Ø	a	Ø	o	u	ɛ	e	a	3997:2, 3802:1, 8388:1	flat (level) / forenoon / noon / shallow
1281-3	n	3	a	ə	ã	a	a	a	a	ai	Ø	e	ə	ei	ei	Ø	a	87:2, 4905:2, 10834:1	a blind person / flour / heavy (in taste) / thief / what
1296-3	n	3	a	Ø	ẽ	e	e	ɑ	Ø	e	a	e	ɑ	a	e	o	a	10557:2, 1962:1, 10737:1	clean / very / we
1324-3	n	3	a	i	ɯ	eu	au	a	Ø	i	au	e	ə	o	ə	u	Ø	6042:1, 2005:1, 6918:1	close (the door) / maize/ corn / old man / spoon
165-2	n	2	a	a	ə	e	e	a	e	e	ə	i	ɑ	e	e	o	a	1517:2, 5648:1	car / lazy
166-2	n	2	a	au	ɛ	e	o	o	ei	ɯ	e	o	ei	i	o	au	u	3262:2, 6740:1	egg / nine
168-2	n	2	a	a	õ	a	ei	o	a	a	a	ai	o	æ̃	a	a	o	9651:2, 4082:1	fragrant (smell) / sweet
183-2	n	2	a	ai	õ	a	eu	ei	a	a	e	eu	ei	æ̃	u	a	a	4116:2, 7176:2	frog / peach
185-2	n	2	a	i	ẽ	i	e	e	e	e	i	e	i	e	ei	i	a	5786:1, 1179:2	bright / letter
250-2	n	2	a	a	ɛ	e	o	ei	ɛ	ɯ	a	o	i	e	ɯ	ui	u	5927:2, 121:2	a deaf person / ear / long
327-2	n	2	a	au	ɛ	e	o	i	ei	ɯ	ei	ɔ	i	i	ɯ	Ø	u	6462:2, 20:2	(wind) blow / mushroom
332-2	n	2	a	ɔ	a	i	e	a	a	e	o	ei	ɑ	a	ei	a	Ø	11037:2, 9268:2	stand up / wing
344-2	n	2	a	Ø	a	a	a	a	a	a	ai	o	ɑ	æ	a	o	Ø	1825:2, 209:1	afternoon / chop (firewood)
363-2	n	2	a	au	e	e	ei	o	ei	a	ei	a	Ø	i	ɯ	Ø	u	5752:1, 8492:1	branch/ twig / leg / shoulder
382-2	n	2	a	a	Ø	e	o	ei	ɛ	ɯ	ei	ɔ	i	i	ɯ	eu	u	8054:1, 5348:1	inside / salt
